Student_ID,Age,Gender,Study_Hours_per_Week,Attendance_Rate,Previous_Score,Assignment_Performance,Sleep_Hours_per_Night,Motivation_Level,Parental_Involvement,Internet_Access,Tutoring,Extracurricular_Activities,Family_Income,Distance_from_School,Learning_Difficulties,Academic_Support,Exam_Score
STU00225,18,Male,20.1,79.3,72.7,93.5,8.3,Medium,High,Yes,No,No,High,Near,No,Yes,79.7
STU00226,19,Female,6.9,100.0,52.5,48.1,6.2,High,Medium,Yes,No,Yes,Low,Moderate,No,No,67.0
STU00227,15,Male,29.9,88.6,72.2,91.1,6.6,High,Low,Yes,Yes,No,Low,Near,No,No,87.6
STU00228,17,Female,15.7,100.0,69.8,57.1,7.9,Medium,Low,Yes,No,Yes,Low,Moderate,Yes,No,62.4
STU00229,21,Female,18.4,86.7,54.7,64.4,5.5,High,Medium,Yes,Yes,No,Medium,Far,No,No,65.6
STU00230,20,Female,20.0,93.1,65.9,80.1,6.9,Low,Medium,Yes,Yes,Yes,Low,Far,No,No,69.2
STU00231,17,Male,15.8,95.3,58.6,64.3,8.5,Medium,Medium,Yes,No,No,Medium,Near,No,No,58.2
STU00232,15,Male,25.4,82.2,50.1,77.0,6.0,Medium,Medium,Yes,No,No,Low,Near,No,No,67.8
STU00233,20,Male,10.8,88.5,57.2,52.5,7.5,Medium,Medium,Yes,No,Yes,Medium,Far,No,Yes,54.5
STU00234,19,Male,23.2,86.5,63.6,72.2,7.0,Medium,,Yes,No,Yes,Medium,Near,No,No,70.3
STU00235,15,Male,25.7,93.3,65.8,76.1,9.2,Medium,Medium,No,Yes,Yes,Medium,Moderate,No,No,81.3
STU00236,17,Female,23.3,74.3,59.8,81.5,7.1,Medium,Medium,Yes,No,Yes,High,Near,No,No,71.4
STU00237,16,Male,26.5,91.0,75.5,81.7,7.8,Medium,Medium,Yes,No,No,High,Near,No,No,82.9
STU00238,18,Female,9.2,94.2,62.0,60.8,6.7,Low,Low,Yes,No,No,Medium,Near,No,No,58.5
STU00239,21,Male,19.0,78.2,78.0,79.0,6.2,High,Low,Yes,Yes,Yes,Medium,Far,Yes,No,81.9
STU00240,17,Female,18.3,76.2,79.9,83.7,7.3,High,High,No,No,No,Medium,Far,No,No,76.5
STU00241,20,Female,15.6,68.4,75.7,44.4,6.1,High,High,Yes,No,Yes,High,Near,No,No,76.1
STU00242,15,Male,20.0,100.0,47.1,91.7,8.6,Medium,High,Yes,No,Yes,Medium,Far,No,No,70.2
STU00243,18,Male,24.7,77.7,77.8,78.4,8.8,Medium,Medium,No,Yes,No,Medium,Near,No,No,79.6
STU00244,15,Female,9.2,99.2,55.7,83.0,7.1,High,Low,Yes,Yes,No,Medium,Near,No,Yes,78.2
STU00245,20,Male,5.3,82.9,40.9,61.1,6.3,High,Medium,Yes,No,Yes,High,Moderate,No,No,58.0
STU00246,15,Female,13.4,96.0,75.0,69.6,7.3,High,Medium,Yes,No,No,Low,Moderate,Yes,No,68.5
STU00247,16,Female,0.0,90.8,66.4,44.8,5.1,Medium,Low,Yes,No,No,Low,Near,No,No,50.3
STU00248,18,Female,14.4,100.0,74.1,61.0,5.9,Medium,Medium,Yes,No,No,Medium,Near,No,No,66.4
STU00249,18,Male,26.4,99.5,58.1,92.9,5.4,Medium,Medium,Yes,No,No,Low,Far,No,No,68.8
STU00250,20,Female,3.6,87.1,64.2,54.8,5.9,Medium,Low,Yes,Yes,Yes,Medium,Far,No,No,58.7
STU00251,21,Female,11.7,88.1,62.5,74.3,6.1,High,Medium,Yes,No,No,Low,Far,No,No,65.9
STU00252,16,Female,5.9,91.8,55.4,49.6,5.1,Medium,Medium,Yes,No,No,Medium,Near,No,No,50.3
STU00253,17,Male,18.2,100.0,59.1,67.1,6.6,Medium,Medium,No,No,No,High,Moderate,No,Yes,63.8
STU00254,15,Female,20.1,85.7,65.0,41.1,6.7,Medium,Low,Yes,No,No,Medium,Near,No,No,65.8
STU00255,19,Female,15.2,72.1,43.1,49.3,7.9,Medium,Medium,Yes,No,No,Medium,Far,No,No,58.4
STU00256,15,Female,9.5,87.4,66.4,63.8,7.2,Medium,High,Yes,No,Yes,Low,Near,No,No,70.0
STU00257,15,Male,16.5,78.6,48.4,54.5,9.1,High,Medium,No,Yes,Yes,Low,Near,No,No,61.5
STU00258,17,Female,24.9,87.1,79.0,87.4,7.9,Medium,High,Yes,No,No,High,Moderate,No,No,78.1
STU00259,15,Male,22.1,96.5,55.7,73.6,10.0,Low,Medium,Yes,No,No,Medium,Far,No,Yes,68.9
STU00260,16,Female,11.7,90.0,60.0,59.5,5.3,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,Yes,65.8
STU00261,16,Female,12.4,79.1,61.6,60.1,8.5,Medium,High,No,No,No,High,Near,No,Yes,64.0
STU00262,18,Female,12.2,83.0,51.1,71.1,4.6,Medium,Low,No,No,Yes,High,Moderate,No,No,61.5
STU00263,20,Female,18.9,74.3,49.7,84.9,8.6,Medium,Medium,Yes,Yes,No,High,Far,No,No,75.6
STU00264,21,Male,3.9,97.8,71.4,32.7,7.6,Medium,High,Yes,Yes,No,Medium,Near,No,No,63.9
STU00265,19,Other,19.3,93.2,42.7,76.6,6.7,High,Low,Yes,No,No,Low,Far,No,No,62.0
STU00266,15,Male,10.7,74.1,81.9,68.2,7.3,Medium,Medium,Yes,No,No,Medium,Far,Yes,No,68.4
STU00267,15,Female,12.9,100.0,82.0,66.6,6.3,Medium,High,Yes,No,Yes,Medium,Near,No,No,59.6
STU00268,17,Female,9.2,82.8,54.4,61.5,6.1,High,High,Yes,No,Yes,Low,Near,No,No,55.4
STU00269,20,Female,20.9,88.0,46.1,77.9,7.7,High,High,Yes,No,No,Medium,Near,No,Yes,77.1
STU00270,16,Male,10.3,81.6,56.9,74.7,4.6,High,Medium,Yes,No,Yes,Low,Near,No,Yes,58.1
STU00271,19,Female,7.3,89.2,63.9,59.4,7.5,Low,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,67.6
STU00272,18,Female,10.4,85.9,69.8,46.6,6.8,High,Medium,Yes,No,Yes,Medium,Moderate,No,Yes,63.7
STU00273,16,Male,6.3,71.0,46.6,57.3,6.5,Medium,Low,Yes,No,Yes,Medium,Moderate,No,No,43.8
STU00274,20,Female,21.9,96.7,39.3,66.7,6.3,Medium,High,Yes,Yes,Yes,Medium,Near,No,No,65.5
STU00275,21,Male,6.2,76.7,60.1,46.5,7.4,High,High,Yes,Yes,Yes,High,Moderate,No,No,69.8
STU00276,18,Male,14.7,94.2,42.8,64.7,8.5,Low,Medium,Yes,No,Yes,Medium,Moderate,No,No,50.8
STU00277,21,Male,9.8,82.7,69.8,61.1,10.0,High,Medium,No,No,No,Medium,Far,No,No,64.4
STU00278,17,Male,27.5,85.6,67.4,76.2,8.7,Low,Medium,Yes,No,Yes,High,Near,No,No,73.7
STU00279,17,Female,18.4,89.8,51.6,86.5,8.2,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,68.2
STU00280,15,Male,10.0,86.4,68.9,60.3,,Low,High,Yes,No,No,High,Far,No,No,72.0
STU00281,21,Male,16.4,92.4,64.4,82.4,6.1,High,Medium,Yes,Yes,Yes,Low,Moderate,No,No,74.3
STU00282,20,Male,7.7,77.9,53.5,52.8,7.0,Low,High,Yes,No,No,Medium,Near,No,Yes,50.2
STU00283,19,Female,20.4,95.4,51.3,91.4,7.7,Medium,Medium,Yes,No,No,Low,Near,No,No,66.4
STU00284,18,Female,16.3,74.7,57.0,60.2,6.3,Medium,High,Yes,No,Yes,Low,Far,No,No,52.8
STU00285,16,Male,18.4,75.9,43.8,79.5,8.8,High,Medium,No,No,Yes,High,Near,No,Yes,63.4
STU00286,20,Male,7.4,90.8,55.8,74.4,6.0,High,Medium,Yes,No,No,Low,Far,No,No,56.2
STU00287,20,Female,3.9,95.5,41.6,53.2,5.1,Low,High,Yes,Yes,No,Medium,Far,No,No,48.6
STU00288,17,Male,1.7,87.8,66.2,46.8,8.6,Medium,Low,Yes,No,Yes,Medium,Near,No,No,57.3
STU00289,21,Female,2.3,99.9,52.9,54.8,7.4,Medium,High,No,No,No,Medium,Moderate,No,No,50.9
STU00290,15,Male,15.1,76.7,45.8,68.8,6.6,High,Low,No,Yes,No,Medium,Near,No,No,61.7
STU00291,15,Female,30.4,73.3,63.6,79.7,4.9,High,Medium,Yes,No,Yes,Medium,Near,No,No,80.5
STU00292,18,Male,11.8,93.4,52.0,60.0,8.5,High,Low,Yes,No,No,Low,Moderate,No,No,60.8
STU00293,17,Female,10.4,86.2,47.5,74.5,10.0,Medium,Low,Yes,No,No,Medium,Moderate,No,No,51.5
STU00294,20,Male,14.6,93.1,72.9,55.8,7.7,High,Medium,Yes,No,Yes,Medium,Near,No,No,71.3
STU00295,19,Other,8.7,74.7,60.6,76.5,6.0,Low,Low,Yes,No,No,Medium,Far,No,No,58.9
STU00296,17,Male,4.7,80.6,68.3,44.6,7.4,Medium,High,Yes,No,No,Medium,Near,No,No,64.7
STU00297,18,Female,9.8,100.0,69.8,70.3,7.8,Medium,High,Yes,No,No,High,Moderate,No,No,73.1
STU00298,18,Male,13.2,83.0,59.0,81.1,7.7,Medium,High,Yes,No,No,Medium,Moderate,No,No,66.6
STU00299,17,Male,29.9,99.3,69.8,78.8,5.8,Medium,High,Yes,Yes,No,Medium,Near,No,No,82.1
STU00300,18,Female,11.1,92.8,56.2,70.7,6.2,Medium,Medium,Yes,No,No,Low,Far,No,Yes,58.8
STU00301,17,Male,16.6,82.1,50.8,68.5,5.9,Low,Medium,Yes,No,No,Medium,Moderate,No,No,50.3
STU00302,16,Female,4.0,99.1,71.4,38.8,7.6,Low,High,Yes,No,Yes,Medium,Moderate,No,Yes,56.1
STU00303,17,Female,20.6,88.3,63.6,76.5,6.9,Medium,Medium,Yes,No,No,Low,Moderate,No,No,67.6
STU00304,21,Female,9.1,85.1,63.1,56.1,8.7,Medium,Medium,Yes,No,No,Medium,Near,No,No,53.2
STU00305,17,Male,6.0,84.2,74.2,64.0,7.4,High,Medium,Yes,No,No,Medium,Near,No,No,71.1
STU00306,18,Female,6.8,89.4,65.6,60.1,8.1,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,60.9
STU00307,21,Male,9.9,73.7,60.1,78.7,6.6,High,Medium,Yes,Yes,No,Low,Far,No,No,55.8
STU00308,18,Female,5.8,94.0,51.3,57.8,4.3,Low,Low,Yes,No,No,Medium,Far,No,No,46.4
STU00309,15,Female,17.3,89.4,58.5,72.7,9.0,Medium,,Yes,No,No,Low,Near,No,No,60.5
STU00310,15,Female,6.3,79.3,66.0,63.3,7.2,Low,Low,No,No,Yes,High,Moderate,No,No,53.3
STU00311,21,Female,20.2,72.3,77.1,99.6,7.6,Medium,,Yes,Yes,Yes,Low,Near,Yes,No,77.3
STU00312,16,Female,10.9,82.5,52.9,71.3,8.2,Low,Medium,Yes,No,No,Medium,Near,No,No,47.7
STU00313,15,Male,7.7,87.5,56.1,55.5,7.4,High,Medium,Yes,Yes,Yes,Medium,Moderate,No,Yes,72.5
STU00314,17,Female,9.5,86.6,59.1,60.0,4.2,Low,High,Yes,Yes,No,High,Moderate,No,No,59.5
STU00315,18,Male,,86.5,54.6,43.6,6.5,Medium,Medium,Yes,Yes,No,Low,Near,No,No,59.1
STU00316,15,Female,15.2,91.7,57.8,62.3,6.3,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,58.6
STU00317,15,Female,10.6,73.5,44.3,42.9,6.3,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,55.8
STU00318,16,Female,23.9,84.3,60.6,84.1,6.7,Medium,Low,Yes,No,Yes,Medium,Near,No,No,69.9
STU00319,21,Male,0.0,88.0,50.8,36.1,7.1,Medium,Medium,No,No,No,Medium,Moderate,No,No,43.3
STU00320,21,Female,24.3,89.6,60.3,77.0,9.9,Low,Low,Yes,No,No,Medium,Near,No,No,65.2
STU00321,20,Male,9.6,94.0,57.9,54.9,7.8,High,Low,Yes,No,No,High,Moderate,No,No,68.8
STU00322,16,Male,27.8,83.0,57.2,81.5,8.1,Medium,High,No,Yes,No,Low,Far,No,Yes,72.8
STU00323,17,Male,16.0,85.5,64.8,78.8,6.3,Low,Medium,Yes,Yes,No,Low,Moderate,No,No,65.8
STU00324,21,Male,24.6,77.6,63.4,82.8,9.2,Medium,Low,Yes,Yes,Yes,High,Far,No,No,69.9
STU00325,18,Male,14.4,88.9,79.0,59.0,7.2,Medium,Medium,Yes,Yes,No,Low,Near,No,No,76.0
STU00326,16,Female,13.9,76.3,67.2,39.6,7.0,High,High,No,No,No,High,Moderate,No,No,66.5
STU00327,15,Male,7.4,90.7,68.1,57.2,4.3,High,Medium,Yes,No,Yes,Medium,Moderate,Yes,No,53.5
STU00328,18,Male,14.3,96.8,49.6,71.1,8.1,Medium,High,Yes,No,No,Medium,Moderate,No,No,57.5
STU00329,18,Female,7.0,89.7,48.3,51.1,8.4,Low,High,Yes,No,Yes,Low,Far,No,No,47.2
STU00330,15,Male,16.5,97.8,61.0,76.7,8.4,High,Medium,Yes,Yes,No,Low,Moderate,No,No,77.7
STU00331,16,Female,16.3,80.5,72.9,69.7,4.9,Low,Medium,No,No,No,Medium,Moderate,No,No,62.9
STU00332,15,Female,14.0,73.0,63.1,78.6,8.4,Medium,Medium,Yes,Yes,No,High,Near,No,No,75.8
STU00333,20,Female,24.9,83.4,43.3,87.5,6.5,Medium,Medium,Yes,Yes,No,High,Near,Yes,No,74.0
STU00334,18,Female,19.0,78.9,69.4,72.9,5.1,Medium,High,No,No,No,Low,Moderate,No,No,59.8
STU00335,19,Female,7.6,80.1,64.6,57.9,10.0,High,High,Yes,Yes,No,Low,Moderate,No,No,59.3
STU00336,19,Female,19.5,62.8,50.6,54.5,9.3,High,Medium,No,Yes,No,Low,Far,No,No,52.0
STU00337,17,Male,22.6,86.8,49.4,60.1,8.0,Low,High,Yes,No,Yes,High,Near,Yes,No,51.8
STU00338,21,Female,0.0,85.2,56.4,38.3,7.8,Medium,High,Yes,No,No,Low,Near,No,No,51.8
STU00339,15,Male,6.3,93.4,71.5,60.8,9.3,Low,Low,Yes,Yes,No,Low,Moderate,No,No,53.6
STU00340,15,Female,11.2,90.5,64.3,69.0,6.3,High,Medium,Yes,No,No,Low,Far,No,Yes,61.7
STU00341,17,Male,8.5,83.2,63.1,55.1,10.0,High,High,Yes,No,No,Medium,Far,No,No,58.3
STU00342,17,Female,20.1,94.1,48.9,83.9,7.1,Medium,Medium,Yes,No,No,High,Near,No,Yes,71.4
STU00343,17,Male,7.9,93.9,74.3,75.9,8.5,High,Medium,Yes,No,No,Medium,Near,No,No,77.0
STU00344,18,Female,,80.1,65.5,65.8,7.8,Medium,Medium,Yes,Yes,No,Low,Moderate,No,Yes,63.3
STU00345,20,Male,16.9,87.0,27.5,74.5,5.5,Medium,Low,No,No,Yes,Medium,Near,Yes,Yes,43.5
STU00346,15,Female,13.2,100.0,67.0,59.7,7.0,Medium,Medium,Yes,Yes,No,Medium,Far,No,No,75.0
STU00347,18,Female,24.0,88.3,61.5,66.1,9.2,Low,Low,No,No,No,Low,Moderate,No,No,56.3
STU00348,17,Male,18.0,76.8,63.0,62.5,5.8,Medium,Medium,Yes,No,Yes,Low,Near,No,Yes,49.3
STU00349,15,Female,40.0,73.8,72.2,100.0,9.0,Low,,Yes,No,No,Medium,Near,No,No,82.3
STU00350,18,Female,6.3,70.3,58.8,56.0,8.0,Medium,High,No,Yes,Yes,Low,Near,No,No,56.0
STU00351,20,Female,2.8,64.5,76.8,64.6,5.0,Medium,Low,Yes,No,No,Low,Far,Yes,No,53.4
STU00352,18,Male,26.0,80.2,53.7,58.6,7.0,Medium,High,Yes,No,No,Medium,Near,No,No,60.7
STU00353,20,Male,39.5,83.3,60.6,89.8,6.9,Medium,Medium,No,Yes,No,Medium,Near,No,No,83.2
STU00354,17,Male,13.2,75.2,45.8,54.8,,Medium,High,No,No,No,Medium,Far,No,No,52.9
STU00355,20,Male,12.5,78.2,51.2,62.4,7.5,Medium,Medium,Yes,Yes,No,Medium,Near,Yes,No,60.8
STU00356,15,Female,16.0,75.5,59.8,78.1,5.0,High,Medium,Yes,No,No,Medium,Moderate,No,No,64.7
STU00357,17,Male,8.2,69.2,77.8,72.5,8.3,Medium,Medium,Yes,No,No,Medium,Near,No,No,60.6
STU00358,15,Female,0.0,83.3,49.9,45.8,5.7,Medium,Medium,Yes,No,No,Low,Moderate,No,No,39.1
STU00359,19,Male,16.9,91.7,86.6,80.1,6.5,Medium,Medium,Yes,No,Yes,High,Near,No,Yes,69.4
STU00360,16,Female,15.1,79.9,44.3,68.5,7.0,Medium,High,Yes,No,No,Low,Near,No,Yes,55.3
STU00361,20,Female,3.9,96.4,41.7,50.7,9.3,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,46.6
STU00362,16,Female,10.1,86.5,73.3,69.2,5.1,Medium,High,Yes,Yes,Yes,Medium,Near,Yes,No,67.5
STU00363,16,Male,3.7,93.9,55.7,49.1,6.2,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,48.1
STU00364,20,Male,18.0,85.3,69.0,73.1,7.2,Medium,Low,No,No,Yes,High,Near,No,No,71.3
STU00365,17,Male,14.8,91.7,52.8,57.7,6.9,Medium,Low,Yes,No,No,Medium,Moderate,No,No,53.0
STU00366,19,Male,16.3,70.9,48.8,54.8,7.2,Medium,Medium,Yes,No,Yes,High,Far,No,No,61.3
STU00367,15,Male,19.2,93.4,57.9,71.5,6.7,Medium,High,Yes,No,Yes,High,Near,No,No,76.9
STU00368,18,Male,23.8,85.1,56.8,69.8,7.4,Low,High,Yes,No,Yes,High,Near,No,No,70.4
STU00369,15,Male,16.4,96.0,58.8,82.9,4.1,Medium,High,Yes,No,No,High,Far,No,No,72.1
STU00370,18,Female,19.9,82.5,62.1,87.0,9.1,High,Medium,No,No,No,High,Moderate,No,No,77.8
STU00371,15,Male,29.6,100.0,66.2,74.9,6.9,Medium,Low,Yes,No,Yes,Medium,Near,No,No,82.9
STU00372,20,Female,22.7,90.3,52.9,76.4,10.0,High,Low,Yes,No,No,Medium,Moderate,No,Yes,68.4
STU00373,19,Male,16.7,75.9,50.9,86.0,6.5,Medium,High,Yes,Yes,Yes,Low,Near,No,No,55.2
STU00374,18,Female,16.3,96.3,69.6,73.3,8.6,Medium,Low,Yes,No,Yes,Medium,Near,No,Yes,72.2
STU00375,21,Female,8.4,74.4,65.3,59.4,5.9,Low,Low,Yes,No,Yes,High,Far,No,No,55.0
STU00376,17,Female,9.8,73.9,66.4,56.9,7.1,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,63.0
STU00377,15,Female,14.2,97.9,60.6,69.9,5.5,High,Low,Yes,No,Yes,High,Moderate,No,Yes,77.2
STU00378,15,Male,12.2,88.4,67.8,70.1,6.5,Medium,Medium,Yes,Yes,No,High,Near,No,No,75.3
STU00379,18,Female,30.1,85.7,62.7,84.4,5.9,Medium,Low,Yes,No,No,Low,Near,No,No,63.5
STU00380,17,Male,18.0,80.0,61.9,87.3,7.7,Medium,Medium,Yes,No,Yes,Low,Far,No,No,61.6
STU00381,17,Male,,93.3,51.5,79.0,9.5,Medium,Low,Yes,No,No,Medium,Near,Yes,No,57.6
STU00382,20,Female,24.4,82.3,73.5,91.0,,High,High,No,No,No,Low,Near,No,Yes,81.7
STU00383,21,Female,16.5,87.0,55.2,74.5,10.0,High,Medium,Yes,No,Yes,Medium,Near,No,No,63.6
STU00384,20,Male,12.8,73.7,71.0,66.1,8.1,Medium,Low,Yes,No,Yes,High,Moderate,No,No,66.4
STU00385,20,Female,17.1,84.4,41.7,77.9,5.6,Low,,Yes,No,No,Medium,Near,No,No,56.7
STU00386,20,Female,18.3,86.8,53.8,80.2,10.0,Low,High,Yes,No,Yes,Medium,Near,Yes,No,52.1
STU00387,20,Male,26.2,90.3,53.9,75.9,8.4,High,Medium,Yes,No,No,Low,Far,No,No,78.0
STU00388,20,Male,4.1,88.4,60.9,52.3,4.9,Low,Medium,Yes,Yes,Yes,Medium,Moderate,No,Yes,52.4
STU00389,19,Male,9.1,81.7,71.2,56.4,7.0,High,Medium,Yes,No,No,Medium,Near,No,No,66.3
STU00390,17,Male,14.4,87.8,60.6,82.7,8.2,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,62.2
STU00391,20,Male,22.5,94.8,67.1,90.6,7.8,Low,High,No,Yes,No,Low,Near,Yes,Yes,65.1
STU00392,17,Male,21.3,70.2,59.1,81.3,8.2,High,High,Yes,No,Yes,Medium,Moderate,No,Yes,68.8
STU00393,17,Male,15.9,83.3,64.8,90.5,8.5,High,Low,Yes,No,Yes,Low,Moderate,No,No,80.5
STU00394,16,Female,23.2,87.1,43.5,71.8,6.1,Medium,High,No,Yes,No,High,Near,No,No,75.3
STU00395,19,Female,9.6,75.8,85.6,67.8,7.8,Medium,High,Yes,Yes,Yes,Low,Near,No,No,71.0
STU00396,20,Other,30.1,94.3,52.3,76.1,7.3,Medium,,Yes,No,Yes,Low,Moderate,No,No,75.7
STU00397,15,Male,8.3,91.0,66.5,49.2,6.6,Medium,Medium,No,No,Yes,Low,Far,No,No,58.2
STU00398,18,Female,1.3,95.0,61.5,39.4,8.3,Medium,High,Yes,No,Yes,Medium,Moderate,Yes,No,45.9
STU00399,21,Female,19.8,100.0,60.6,56.0,7.3,High,High,Yes,No,Yes,Medium,Near,Yes,No,63.1
STU00400,15,Female,,88.3,56.3,52.6,8.7,Low,Low,Yes,No,No,Medium,Near,No,No,50.4
STU00401,19,Male,10.9,82.2,65.9,62.0,7.5,Low,Medium,Yes,No,Yes,Medium,Near,No,Yes,53.3
STU00402,18,Female,13.9,94.4,53.1,79.4,6.5,Medium,High,Yes,No,Yes,Medium,Near,No,Yes,73.8
STU00403,19,Male,18.3,79.1,48.1,71.9,7.2,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,62.5
STU00404,17,Male,23.1,89.6,56.5,77.3,8.0,Medium,High,Yes,No,Yes,Medium,Moderate,No,No,74.2
STU00405,18,Female,4.2,95.4,59.3,72.3,7.1,Low,High,Yes,No,No,Low,Near,No,No,54.0
STU00406,17,Female,6.0,93.3,47.1,67.3,6.3,Medium,Medium,Yes,No,Yes,Medium,Near,No,No,61.0
STU00407,15,Male,40.0,99.1,44.5,97.9,7.2,Low,Medium,Yes,No,Yes,Medium,Moderate,No,No,79.8
STU00408,15,Female,13.3,82.3,61.1,56.7,9.1,Medium,Medium,Yes,No,No,High,Near,No,Yes,64.0
STU00409,18,Female,1.9,92.1,39.6,39.7,8.0,High,Medium,Yes,Yes,Yes,Medium,Far,No,No,47.1
STU00410,18,Female,,85.9,54.7,55.6,7.5,High,Medium,Yes,No,No,Low,Moderate,No,No,54.8
STU00411,20,Female,10.8,87.5,61.7,80.9,6.7,High,High,Yes,Yes,No,Low,Far,No,Yes,74.8
STU00412,19,Male,15.0,87.5,85.8,57.0,7.3,Medium,Medium,Yes,No,Yes,High,Far,No,Yes,81.4
STU00413,20,Other,24.5,90.4,56.8,59.6,5.6,Medium,High,No,Yes,No,Low,Far,No,No,67.0
STU00414,19,Female,28.1,84.7,52.5,68.7,6.7,High,Medium,Yes,Yes,No,Low,Near,No,No,77.4
STU00415,20,Male,8.4,70.8,58.2,58.2,7.8,Low,High,Yes,No,No,Low,Far,No,Yes,52.9
STU00416,17,Female,10.5,86.5,38.9,66.0,7.2,High,Medium,Yes,No,Yes,Medium,Near,No,No,60.4
STU00417,18,Female,16.2,88.6,54.6,82.0,6.4,Medium,High,Yes,No,No,Low,Near,No,Yes,65.7
STU00418,15,Female,9.2,84.6,69.2,72.9,5.2,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,69.8
STU00419,19,Female,24.5,89.4,66.6,72.0,6.8,High,Low,Yes,No,No,Medium,Near,No,No,78.1
STU00420,19,Female,34.7,83.8,51.2,89.1,5.9,Medium,Medium,Yes,No,Yes,High,Near,Yes,No,76.5
STU00421,15,Female,15.2,82.3,62.6,75.9,7.0,High,High,Yes,No,No,Low,Near,No,No,61.0
STU00422,20,Female,17.6,98.9,39.9,68.0,7.4,Medium,Medium,Yes,Yes,Yes,Medium,Near,No,Yes,64.3
STU00423,19,Female,10.3,100.0,71.4,53.3,,Medium,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,67.0
STU00424,21,Male,17.7,93.8,57.1,64.7,8.4,Medium,Low,Yes,No,Yes,Medium,Near,Yes,No,62.3
STU00425,17,Female,6.5,79.3,85.8,72.9,7.4,High,High,Yes,No,No,Medium,Moderate,Yes,No,66.6
STU00426,18,Male,7.4,87.3,64.8,51.7,10.0,Medium,Medium,Yes,No,No,High,Far,No,No,56.8
STU00427,15,Female,0.5,86.5,54.0,40.2,7.6,High,Medium,Yes,No,No,Low,Moderate,Yes,No,42.6
STU00428,18,Female,21.5,91.7,48.3,79.4,5.9,Medium,Medium,Yes,No,Yes,High,Moderate,No,No,70.3
STU00429,21,Female,26.1,86.9,71.5,83.6,6.7,Medium,High,Yes,Yes,No,Medium,Far,No,No,83.1
STU00430,19,Female,23.2,91.2,86.4,60.4,10.0,Medium,Medium,No,No,Yes,Low,Near,No,No,73.8
STU00431,19,Female,15.8,100.0,77.6,76.2,5.9,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,80.0
STU00432,21,Male,12.5,66.6,47.0,62.2,6.5,Medium,Low,Yes,No,Yes,Medium,Far,Yes,No,47.8
STU00433,15,Female,14.3,79.9,66.9,84.0,8.5,High,Medium,Yes,No,No,Low,Far,No,Yes,68.4
STU00434,17,Male,6.8,94.6,68.9,52.7,5.7,Low,Medium,Yes,No,Yes,Low,Moderate,No,No,54.9
STU00435,16,Male,22.5,84.6,53.7,79.4,8.5,Low,Low,Yes,Yes,No,Low,Near,No,Yes,69.6
STU00436,15,Male,23.4,90.9,67.8,85.9,8.7,Medium,Medium,No,No,No,Medium,Far,No,Yes,71.8
STU00437,16,Female,6.5,83.1,52.6,64.8,7.4,High,Low,Yes,Yes,Yes,Low,Near,No,No,62.0
STU00438,21,Female,7.5,100.0,62.2,52.7,9.5,Medium,High,Yes,No,No,Low,Near,No,Yes,56.7
STU00439,20,Female,4.4,96.6,52.5,44.9,6.8,High,High,Yes,No,No,Low,Near,No,No,57.8
STU00440,16,Male,13.0,88.0,72.3,70.4,8.4,Low,Medium,Yes,Yes,Yes,Medium,Moderate,Yes,No,64.3
STU00441,17,Female,14.8,100.0,76.1,66.8,4.0,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,75.7
STU00442,20,Male,15.5,88.1,54.4,80.8,8.0,High,Low,Yes,Yes,No,Medium,Far,No,No,74.0
STU00443,16,Male,4.3,85.7,53.6,59.1,9.0,High,Medium,Yes,Yes,Yes,Low,Moderate,No,No,64.0
STU00444,21,Female,,99.7,50.3,66.3,8.2,Medium,High,Yes,Yes,No,High,Near,Yes,No,59.5
STU00445,20,Male,9.2,71.0,63.0,51.4,6.4,Medium,High,Yes,No,No,Medium,Moderate,No,No,56.1
STU00446,21,Male,20.8,86.7,67.9,84.3,4.8,High,Medium,No,Yes,No,High,Moderate,No,No,79.0
STU00447,16,Male,7.0,88.5,64.0,69.7,8.7,High,Low,No,No,Yes,Medium,Moderate,Yes,No,57.6
STU00448,21,Male,15.4,82.8,65.2,70.4,5.8,Medium,Low,No,Yes,No,Medium,Far,No,No,67.1
STU00449,17,Male,9.3,77.5,60.1,58.7,6.0,Medium,Low,Yes,Yes,No,Medium,Far,No,No,61.8
STU00450,16,Male,13.5,84.3,61.7,68.8,6.6,Medium,Low,Yes,Yes,No,Low,Moderate,Yes,No,58.2
STU00451,16,Female,22.6,69.9,53.9,67.7,8.0,Medium,Low,Yes,No,No,Medium,Near,No,No,65.6
